attack,attack_state,backup_oracle,method,mode_code,mode_name,period,primary_oracle,request_id,selected_attacked_any,selected_attacked_backup,selected_attacked_primary,selected_trusted_any,selected_trusted_primary
ME,malicious,24,HCRL-Oracle,1,serial_safe,21,29,1204,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,21,29,1205,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,21,29,1206,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,21,29,1207,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,21,29,1208,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1209,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1210,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1211,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1212,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1213,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1214,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1215,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1216,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1217,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1218,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1219,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1220,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1221,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1222,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1223,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1224,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1225,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1226,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1227,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1228,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1229,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1230,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1231,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1232,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1233,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1234,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1235,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1236,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1237,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,21,4,1238,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1239,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1240,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1241,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1242,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1243,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1244,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1245,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1246,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1247,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1248,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1249,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1250,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1251,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1252,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1253,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1254,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1255,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1256,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1257,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,21,19,1258,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,21,19,1259,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,21,4,1260,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1261,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1262,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1263,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1264,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1265,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1266,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1267,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1268,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1269,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1270,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1271,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1272,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1273,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1274,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1275,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1276,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1277,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1278,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1279,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1280,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1281,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1282,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1283,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1284,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1285,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1286,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1287,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1288,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1289,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1290,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1291,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1292,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1293,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1294,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1295,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1296,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1297,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1298,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1299,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1300,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1301,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1302,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1303,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1304,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1305,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1306,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1307,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1308,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1309,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1310,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1311,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1312,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,22,4,1313,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1314,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1315,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,22,4,1316,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,22,14,1317,0,0,0,1,1
ME,malicious,24,HCRL-Oracle,1,serial_safe,22,14,1318,0,0,0,1,1
ME,malicious,24,HCRL-Oracle,1,serial_safe,22,14,1319,0,0,0,1,1
ME,malicious,24,HCRL-Oracle,1,serial_safe,22,14,1320,0,0,0,1,1
ME,malicious,24,HCRL-Oracle,2,parallel_fast,23,14,1321,0,0,0,1,1
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1322,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1323,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1324,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1325,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1326,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1327,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1328,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1329,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1330,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,23,29,1331,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,23,29,1332,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,23,29,1333,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,23,29,1334,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,23,29,1335,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,23,29,1336,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1337,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1338,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1339,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1340,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1341,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1342,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1343,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1344,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1345,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1346,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1347,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1348,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1349,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1350,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1351,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1352,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1353,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1354,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1355,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1356,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1357,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1358,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1359,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1360,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1361,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1362,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1363,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1364,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1365,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,23,19,1366,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1367,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,23,19,1368,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1369,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1370,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1371,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1372,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1373,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1374,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1375,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1376,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1377,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,23,4,1378,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1379,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,23,4,1380,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1381,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1382,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1383,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1384,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1385,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1386,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1387,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1388,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1389,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1390,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1391,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1392,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1393,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1394,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1395,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1396,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1397,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1398,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1399,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1400,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1401,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1402,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1403,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1404,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1405,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1406,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1407,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1408,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1409,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1410,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,24,29,1411,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,24,29,1412,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,24,29,1413,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1414,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,24,29,1415,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1416,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1417,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1418,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1419,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1420,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1421,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1422,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1423,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1424,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1425,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1426,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1427,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1428,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1429,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1430,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1431,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1432,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,24,4,1433,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1434,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1435,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1436,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,24,4,1437,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1438,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1439,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,24,29,1440,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1441,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1442,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1443,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1444,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1445,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1446,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1447,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1448,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1449,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1450,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1451,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1452,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1453,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1454,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1455,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1456,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1457,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1458,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1459,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1460,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1461,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1462,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1463,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1464,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1465,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1466,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1467,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1468,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1469,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1470,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1471,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1472,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1473,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1474,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,25,19,1475,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,25,19,1476,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1477,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1478,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1479,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1480,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1481,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1482,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1483,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1484,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1485,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1486,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,2,parallel_fast,25,29,1487,1,0,1,1,0
ME,malicious,24,HCRL-Oracle,1,serial_safe,25,29,1488,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,25,4,1489,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,25,4,1490,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,25,4,1491,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,25,4,1492,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1493,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1494,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1495,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1496,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1497,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1498,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1499,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,25,4,1500,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,26,4,1501,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,26,4,1502,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,26,4,1503,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,26,4,1504,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,26,4,1505,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,2,parallel_fast,26,4,1506,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,26,4,1507,1,0,1,1,0
ME,malicious,3,HCRL-Oracle,1,serial_safe,26,4,1508,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,26,19,1509,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,26,19,1510,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,26,19,1511,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,26,19,1512,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,2,parallel_fast,26,19,1513,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,26,19,1514,1,0,1,1,0
ME,malicious,14,HCRL-Oracle,1,serial_safe,26,19,1515,1,0,1,1,0
